prop_id,size_acres,size_square_feet,land_type_cd,land_soil_code,ag_use_cd,primary_use_cd
41545,.1542,6720.00,"9         ",None,,11
41546,.1491,6496.00,"9         ",None,,11
41547,.1516,6608.00,"9         ",None,,11
41548,.2828,12320.00,"9         ",None,,12
41549,.2089,9102.00,"9         ",None,,12
41550,.1067,4650.00,"9         ",None,,11
41551,.2737,11924.00,"9         ",None,,12
41552,.1170,5100.00,"9         ",None,,11
41553,.1566,6825.00,"9         ",None,,11
41554,.2827,12317.00,"9         ",None,,11
41555,.1893,8249.00,"9         ",None,,11
41556,.1867,8136.00,"9         ",None,,11
41557,.1971,8588.00,"9         ",None,,11
41558,.3035,13221.00,"9         ",None,,12
41559,.1953,8509.00,"9         ",None,,12
41560,.1953,8509.00,"9         ",None,,12
41561,.2378,10360.00,"9         ",None,,12
41562,.1426,6216.00,"9         ",None,,11
41563,.3291,14336.00,"9         ",None,,11
41564,.2468,10752.00,"9         ",None,,11
41565,.2442,10640.00,"9         ",None,,12
41566,.3316,14448.00,"9         ",None,,12
41567,.2339,10192.00,"9         ",None,,11
41568,.1671,7280.00,"9         ",None,,12
41569,.1945,8475.00,"9         ",None,,11
41570,.3164,13786.00,"9         ",None,,12
41571,.2490,10848.00,"9         ",None,,11
41572,.2101,9153.00,"9         ",None,,11
41573,.2179,9492.00,"9         ",None,,11
41574,.2412,10509.00,"9         ",None,,11
41575,.2901,12639.00,"9         ",None,,12
41576,.1439,6270.00,"9         ",None,,11
41577,.2028,8836.00,"9         ",None,,11
41578,.2751,11984.00,"9         ",None,,11
41579,.1748,7616.00,"9         ",None,,11
41580,.1799,7840.00,"9         ",None,,11
41581,.1619,7056.00,"9         ",None,,11
41582,.1722,7504.00,"9         ",None,,11
41583,.1799,7840.00,"9         ",None,,11
41584,.3162,13776.00,"9         ",None,,12
41585,.1954,8512.00,"9         ",None,,11
41586,.1760,7670.00,"9         ",None,,12
41587,.2600,11328.00,"9         ",None,,11
41588,.2546,11092.00,"9         ",None,,11
41589,.2275,9912.00,"9         ",None,,11
41590,.2329,10148.00,"9         ",None,,11
41591,.2167,9440.00,"9         ",None,,11
41592,.2302,10030.00,"9         ",None,,11
41593,.2405,10480.00,"9         ",None,,11
41594,.2154,9384.00,"9         ",None,,12
41595,.1584,6900.00,"9         ",None,,11
41596,.2666,11615.00,"9         ",None,,12
41597,.1848,8050.00,"9         ",None,,11
41598,.3220,14030.00,"9         ",None,,12
41599,.3220,14030.00,"9         ",None,,12
41600,.3115,13570.00,"9         ",None,,12
41601,.1372,5980.00,"9         ",None,,11
41602,.1652,7200.00,"9         ",None,,11
41603,.1622,7068.00,"9         ",None,,11
41604,.1687,7350.00,"9         ",None,,11
41605,.3352,14605.00,"9         ",None,,12
41606,.1848,8050.00,"9         ",None,,11
41607,.1478,6440.00,"9         ",None,,11
41608,.1531,6670.00,"9         ",None,,11
41609,.1478,6440.00,"9         ",None,,11
41610,.3696,16100.00,"9         ",None,,12
41611,.3537,15410.00,"9         ",None,,76
41612,.2519,10976.00,"9         ",None,,12
41613,.2031,8848.00,"9         ",None,,12
41614,.1722,7505.00,"9         ",None,,11
41615,.1619,7056.00,"9         ",None,,11
41616,.1542,6720.00,"9         ",None,,11
41617,.1979,8624.00,"9         ",None,,12
41618,.2596,11312.00,"9         ",None,,11
41619,.3008,13104.00,"9         ",None,,11
41620,.1977,8614.00,"9         ",None,,12
41621,.1142,4976.00,"9         ",None,,11
41622,.2334,10170.00,"9         ",None,,12
41623,.2827,12317.00,"9         ",None,,11
41624,.2230,9718.00,"9         ",None,,11
41625,.2179,9492.00,"9         ",None,,11
41626,.2075,9040.00,"9         ",None,,11
41627,.1867,8136.00,"9         ",None,,11
41628,.2594,11300.00,"9         ",None,,12
41629,.1556,6780.00,"9         ",None,,12
41630,.0120,560.00,"91        ",None,,11
41631,.3188,13888.00,"9         ",None,,12
41632,.2056,8960.00,"9         ",None,,12
41634,.2023,8816.00,"9         ",None,,11
41635,.1589,6926.00,"9         ",None,,11
41636,.1485,6472.00,"9         ",None,,11
41637,.1880,8193.00,"9         ",None,,11
41638,.2205,9605.00,"9         ",None,,11
41639,.2075,9040.00,"9         ",None,,11
41640,.1945,8475.00,"9         ",None,,11
41641,1.7200,74923.20,"11        ",None,,72
41643,.2236,9744.00,"9         ",None,,12
41644,.2112,9200.00,"11        ",None,,68
41644,.2112,9200.00,"9         ",None,,68
41645,.2754,12000.00,"9         ",None,,11
41646,.3311,14425.00,"9         ",None,,11
41647,.1923,8380.00,"9         ",None,,11
41648,.3044,13261.00,"9         ",None,,12
41649,.1901,8281.00,"9         ",None,,11
41650,.3122,13600.00,"9         ",None,,12
41651,.3856,16800.00,"9         ",None,,11
41652,.1763,7680.00,"9         ",None,,12
41653,.1873,8160.00,"9         ",None,,11
41654,.1807,7872.00,"9         ",None,,11
41655,.1429,6225.00,"9         ",None,,11
41658,.1860,8103.00,"9         ",None,,12
41659,.2111,9198.00,"9         ",None,,11
41660,.2365,10304.00,"9         ",None,,12
41661,.2365,10304.00,"9         ",None,,12
41662,.3210,13986.00,"11        ",None,,59
41663,.2112,9200.00,"11        ",None,,62
41665,.2328,10143.00,"11        ",None,,46
41666,.4764,20752.00,"9         ",None,,11
41667,.2956,12880.00,"9         ",None,,11
41668,.2534,11040.00,"9         ",None,,11
41669,.2270,9890.00,"9         ",None,,11
41670,.3300,14375.00,"9         ",None,,12
41671,.2983,12995.00,"9         ",None,,12
41672,.2904,12650.00,"9         ",None,,12
41673,.1754,7644.00,"9         ",None,,11
41674,.1634,7122.00,"9         ",None,,11
41675,.1424,6205.00,"9         ",None,,11
41676,.2455,10695.00,"9         ",None,,11
41677,.2508,10925.00,"9         ",None,,11
41678,.2244,9775.00,"9         ",None,,11
41679,.2059,8970.00,"9         ",None,,11
41680,.2191,9545.00,"9         ",None,,11
41681,.2428,10580.00,"9         ",None,,11
41682,.3405,14835.00,"9         ",None,,11
41683,.2006,8740.00,"9         ",None,,12
41684,.3300,14375.00,"9         ",None,,12
41685,.2481,10810.00,"9         ",None,,11
41686,.2085,9085.00,"9         ",None,,11
41687,.2138,9315.00,"9         ",None,,11
41688,.2481,10810.00,"9         ",None,,11
41689,.3088,13455.00,"9         ",None,,12
41690,.1953,8510.00,"9         ",None,,12
41691,.2296,10005.00,"9         ",None,,11
41692,.2349,10235.00,"9         ",None,,11
41693,.2508,10925.00,"9         ",None,,11
41694,.2296,10005.00,"9         ",None,,11
41695,.2296,10005.00,"9         ",None,,11
41696,.2244,9775.00,"9         ",None,,11
41697,.2402,10465.00,"9         ",None,,11
41698,.3141,13685.00,"9         ",None,,12
41699,.3141,13685.00,"9         ",None,,12
41700,.2481,10810.00,"9         ",None,,11
41701,.2270,9890.00,"9         ",None,,11
41702,.2138,9315.00,"9         ",None,,11
41703,.2270,9890.00,"9         ",None,,11
41704,.3405,14835.00,"9         ",None,,11
41705,.3828,16675.00,"9         ",None,,12
41706,.1795,7820.00,"9         ",None,,11
41707,.3141,13685.00,"9         ",None,,12
41708,.2428,10580.00,"9         ",None,,11
41709,.2244,9775.00,"9         ",None,,11
41710,.2112,9200.00,"9         ",None,,11
41711,.2191,9545.00,"9         ",None,,11
41712,.1689,7360.00,"9         ",None,,11
41713,.1980,8625.00,"9         ",None,,11
41714,.1953,8510.00,"9         ",None,,11
41715,.2439,10625.00,"9         ",None,,12
41716,.2812,12250.00,"9         ",None,,12
41717,.2582,11250.00,"9         ",None,,11
41718,.3185,13875.00,"9         ",None,,12
41719,.2496,10875.00,"9         ",None,,12
41720,.2582,11250.00,"9         ",None,,12
41721,.2582,11250.00,"9         ",None,,12
41722,.2553,11125.00,"9         ",None,,12
41723,.2451,10680.00,"9         ",None,,11
41724,.3002,13080.00,"9         ",None,,12
41725,.3085,13440.00,"9         ",None,,12
41726,.2479,10800.00,"9         ",None,,12
41727,.2424,10560.00,"9         ",None,,11
41728,.2314,10080.00,"9         ",None,,11
41729,.2506,10920.00,"9         ",None,,12
41730,.2121,9240.00,"9         ",None,,12
41731,.1652,7200.00,"9         ",None,,11
41732,.1597,6960.00,"9         ",None,,11
41733,.1735,7560.00,"9         ",None,,11
41734,.1434,6250.00,"9         ",None,,11
41735,.1636,7128.00,"9         ",None,,11
41736,.1752,7634.00,"9         ",None,,11
41737,.1730,7540.00,"9         ",None,,11
41738,.1680,7320.00,"9         ",None,,11
41740,.1727,7524.00,"9         ",None,,11
41741,.2044,8906.00,"9         ",None,,11
41742,.1907,8308.00,"9         ",None,,11
41743,.2156,9394.00,"9         ",None,,11
41744,.2449,10672.00,"9         ",None,,11
41745,.3458,15065.00,"9         ",None,,12
41746,.4089,17816.00,"9         ",None,,12
41747,.3264,14220.00,"9         ",None,,11
41748,.3146,13706.00,"9         ",None,,11
41749,.2892,12600.00,"9         ",None,,11
41750,.2715,11830.00,"9         ",None,,11
41751,.3486,15188.00,"9         ",None,,11
41752,.4097,17850.00,"9         ",None,,11
