prop_id,owner_id,exmpt_type_cd,exmpt_subtype_cd,exemption_pct
48476,136764,U500,,
48477,17760,EX,"GOVT ",
48481,145927,EX,"GOVT ",
48482,160325,EX,UTL,100.00
48483,160325,EX,UTL,100.00
48543,145927,EX,"GOVT ",
48544,102411,EX,"GOVT ",
48545,102411,EX,"GOVT ",
48546,145927,EX,"GOVT ",
48547,145927,EX,"GOVT ",
48548,102411,EX,"GOVT ",
48549,102411,EX,"GOVT ",
48551,145927,EX,"GOVT ",
48552,145927,EX,"GOVT ",
48553,145927,EX,"GOVT ",
48555,25390,SNR/DSBL,SA,100.00
48579,61588,EX,GOVT,100.00
48584,17705,EX,"GOVT ",
48593,430688,SNR/DSBL,SA,100.00
48650,138043,EX,GOVT,100.00
48683,207849,EX,DOR,100.00
48684,138043,EX,GOVT,100.00
48700,138043,EX,GOVT,100.00
48702,138043,EX,GOVT,100.00
48709,110101,EX,"GOVT ",
48738,47044,EX,"GOVT ",
48753,47044,EX,"GOVT ",
48773,47062,EX,"GOVT ",
48779,424357,EX,"GOVT ",
48795,211442,SNR/DSBL,SA,100.00
48798,92120,SNR/DSBL,SC,100.00
48802,454231,SNR/DSBL,"SA   ",100.00
48823,34473,SNR/DSBL,SA,100.00
48833,143245,SNR/DSBL,SB,100.00
48917,35062,EX,"GOVT ",
48945,17783,EX,"GOVT ",
48946,17783,EX,"GOVT ",
48965,104544,EX,"GOVT ",
48966,104542,EX,GOVT,100.00
48987,437827,SNR/DSBL,"SA   ",70.32
49004,47044,EX,"GOVT ",
49006,102423,EX,"GOVT ",
49007,47044,EX,"GOVT ",
49008,47044,EX,"GOVT ",
49010,135358,EX,"GOVT ",
49011,135358,EX,"GOVT ",
49046,105931,EX,DOR,100.00
49090,205518,SNR/DSBL,"SA   ",100.00
49138,31959,SNR/DSBL,SC,100.00
49210,175473,EX,DOR,100.00
49219,151038,U500,,
49240,110101,EX,"GOVT ",
49262,47044,EX,"GOVT ",
49276,47062,EX,"GOVT ",
49293,47044,EX,"GOVT ",
49294,48273,U500,,
49296,102434,EX,"GOVT ",
49346,57863,SNR/DSBL,SA,100.00
49370,221982,SNR/DSBL,SA,100.00
49381,81929,SNR/DSBL,"SA   ",100.00
49386,198266,SNR/DSBL,"SA   ",100.00
49388,449249,SNR/DSBL,SC,100.00
49394,63262,SNR/DSBL,SA,100.00
49399,177858,SNR/DSBL,SA,100.00
49416,63931,SNR/DSBL,SB,100.00
49440,102684,SNR/DSBL,SA,100.00
49464,213853,SNR/DSBL,SA,100.00
49476,97679,SNR/DSBL,"SA   ",100.00
49495,77050,SNR/DSBL,SA,100.00
49502,157200,SNR/DSBL,SA,100.00
49526,123632,SNR/DSBL,"SA   ",100.00
49658,183870,SNR/DSBL,SC,100.00
49711,186894,EX,"GOVT ",
49712,17670,EX,"GOVT ",
49713,102415,EX,"GOVT ",
49733,187672,EX,GOVT,100.00
49745,209883,SNR/DSBL,"SA   ",100.00
49748,13166,SNR/DSBL,SA,100.00
49760,134818,SNR/DSBL,SA,100.00
49767,47044,EX,"GOVT ",
49769,47044,EX,"GOVT ",
49771,47044,EX,"GOVT ",
49773,102432,EX,"GOVT ",
49807,27895,EX,"GOVT ",
49859,186750,SNR/DSBL,"SA   ",100.00
49912,27895,EX,"GOVT ",
50073,201805,U500,,
50074,186728,U500,,
50075,186644,U500,,
50076,201805,U500,,
50077,100152,U500,,
50095,47044,EX,"GOVT ",
50102,47044,EX,"GOVT ",
50109,47062,EX,"GOVT ",
50132,424357,EX,"GOVT ",
50194,469392,SNR/DSBL,SA,100.00
50207,57333,SNR/DSBL,SA,100.00
50209,92084,SNR/DSBL,SA,100.00
50223,178785,SNR/DSBL,SA,100.00
50226,68018,SNR/DSBL,SB,100.00
50252,446011,SNR/DSBL,SA,100.00
50264,65447,SNR/DSBL,SC,100.00
50269,72111,SNR/DSBL,SB,100.00
50282,155761,SNR/DSBL,SA,100.00
50296,431448,SNR/DSBL,SA,100.00
50325,14853,SNR/DSBL,SA,100.00
50327,128885,EX,DOR,100.00
50331,41350,EX,"GOVT ",
50334,128885,EX,DOR,100.00
50342,199287,SNR/DSBL,"SA   ",100.00
50365,80133,SNR/DSBL,"SA   ",100.00
50382,114071,SNR/DSBL,SA,.00
50392,41350,EX,"GOVT ",
50400,17677,EX,"GOVT ",
50527,459993,SNR/DSBL,SA,100.00
50576,446835,SNR/DSBL,SC,100.00
50601,206563,SNR/DSBL,SA,100.00
50604,27854,EX,"GOVT ",
50662,431756,SNR/DSBL,SA,100.00
50672,102434,EX,"GOVT ",
50681,47044,EX,"GOVT ",
50682,47044,EX,"GOVT ",
50684,102434,EX,"GOVT ",
50717,199219,EX,"GOVT ",
50719,47076,EX,"GOVT ",
50720,47062,EX,"GOVT ",
50768,424505,EX,"GOVT ",
50771,437961,SNR/DSBL,SB,100.00
50804,424504,EX,"GOVT ",
50832,17706,EX,"GOVT ",
50857,27895,EX,"GOVT ",
50869,27895,EX,"GOVT ",
50904,18332,EX,DOR,100.00
50905,27895,EX,"GOVT ",
50948,226120,SNR/DSBL,"SA   ",100.00
50973,175335,SNR/DSBL,SA,100.00
50991,157450,EX,GOVT,100.00
50992,86956,EX,GOVT,100.00
51004,113106,EX,GOVT,100.00
51009,27895,EX,"GOVT ",
51010,113103,EX,GOVT,100.00
51013,47044,EX,"GOVT ",
51015,47044,EX,"GOVT ",
51016,47044,EX,"GOVT ",
51018,47062,EX,"GOVT ",
51051,138043,EX,"GOVT ",
51055,82380,EX,UTL,100.00
51056,47063,EX,"GOVT ",
51067,160325,EX,UTL,100.00
51071,160325,EX,UTL,100.00
51072,160325,EX,UTL,100.00
51075,160325,EX,UTL,100.00
51083,202398,SNR/DSBL,SA,100.00
51094,169423,SNR/DSBL,SA,100.00
51121,82380,EX,UTL,100.00
51122,125743,EX,"GOVT ",
51124,89952,SNR/DSBL,"SA   ",100.00
51125,141209,SNR/DSBL,"SA   ",100.00
51141,154208,SNR/DSBL,SA,100.00
51145,104473,EX,DOR,100.00
26340,138043,EX,"GOVT ",
26380,210527,SNR/DSBL,SA,100.00
26394,17786,EX,"GOVT ",
26395,160325,EX,UTL,100.00
26396,160325,EX,UTL,100.00
26403,159731,SNR/DSBL,SA,100.00
26425,129247,SNR/DSBL,SA,100.00
26459,51382,SNR/DSBL,"SA   ",100.00
26460,110254,SNR/DSBL,"SA   ",100.00
26520,97457,U500,,
26592,181717,SNR/DSBL,SA,100.00
26603,27852,EX,"GOVT ",
26632,468586,SNR/DSBL,SA,100.00
26646,430470,SNR/DSBL,SA,100.00
26668,221957,SNR/DSBL,SA,100.00
26702,199386,SNR/DSBL,SA,100.00
26721,164916,SNR/DSBL,"SA   ",100.00
26740,179508,SNR/DSBL,"SA   ",100.00
26764,146051,SNR/DSBL,"SA   ",100.00
26772,226060,SNR/DSBL,SA,100.00
26777,69209,SNR/DSBL,SB,100.00
26784,182953,SNR/DSBL,"SA   ",83.33
26786,113354,SNR/DSBL,"SB   ",74.90
26788,62414,EX,"GOVT ",
26796,209293,SNR/DSBL,SA,100.00
26797,214589,SNR/DSBL,EX(DOR),100.00
26824,189268,SNR/DSBL,SA,100.00
26826,71826,SNR/DSBL,SB,100.00
26833,41452,DOR,,100.00
26852,27850,EX,"GOVT ",
26857,424817,EX,DOR,100.00
26880,194527,EX,"GOVT ",
26881,194527,EX,"GOVT ",
26884,467327,SNR/DSBL,"SA   ",100.00
26885,194527,EX,"GOVT ",
26894,194527,EX,"GOVT ",
26913,436186,SNR/DSBL,SB,100.00
26921,40915,SNR/DSBL,SA,100.00
26953,194527,EX,"GOVT ",
26974,20124,SNR/DSBL,"SA   ",100.00
27051,122702,SNR/DSBL,"SA   ",100.00
27060,91751,SNR/DSBL,SA,100.00
27083,13770,EX,DOR,100.00
27192,436014,SNR/DSBL,SA,100.00
27195,152717,SNR/DSBL,SA,100.00
27208,34562,SNR/DSBL,SA,100.00
27227,165638,SNR/DSBL,SA,100.00
27264,82046,SNR/DSBL,SA,76.00
27267,145967,SNR/DSBL,SA,100.00
27273,48694,SNR/DSBL,SB,100.00
27297,100281,SNR/DSBL,"SA   ",100.00
27435,138867,SNR/DSBL,SA,100.00
27459,22594,SNR/DSBL,SA,100.00
27460,111046,SNR/DSBL,SA,100.00
27477,77427,SNR/DSBL,SA,100.00
27488,17111,SNR/DSBL,SA,100.00
27492,221987,SNR/DSBL,SA,100.00
27496,437296,SNR/DSBL,SA,100.00
27497,206684,SNR/DSBL,SA,100.00
27511,456288,SNR/DSBL,SA,100.00
27547,449406,SNR/DSBL,SC,100.00
27562,17188,SNR/DSBL,SC,100.00
27572,126299,SNR/DSBL,SA,100.00
27626,39811,SNR/DSBL,SB,100.00
27659,125499,SNR/DSBL,"SA   ",100.00
27679,104290,SNR/DSBL,SA,100.00
27741,167407,SNR/DSBL,SA,100.00
27756,119529,SNR/DSBL,SA,100.00
27760,444011,SNR/DSBL,SA,100.00
27853,91136,EX,"GOVT ",
27862,17836,EX,GOVT,100.00
27869,110664,SNR/DSBL,SA,100.00
27870,207048,SNR/DSBL,SA,100.00
27872,102690,SNR/DSBL,SA,100.00
27876,183287,SNR/DSBL,SA,100.00
27896,59411,SNR/DSBL,SA,100.00
27928,450076,SNR/DSBL,SA,100.00
27934,141603,SNR/DSBL,SA,100.00
27999,473464,SNR/DSBL,SA,100.00
28027,192848,SNR/DSBL,"SA   ",100.00
28037,199401,SNR/DSBL,"SA   ",100.00
28051,201330,SNR/DSBL,SA,100.00
28057,210365,SNR/DSBL,SA,100.00
28062,205873,SNR/DSBL,SA,100.00
28119,478185,SNR/DSBL,SA,100.00
28164,72256,SNR/DSBL,SB,100.00
28167,78054,SNR/DSBL,"SA   ",100.00
28291,47044,EX,"GOVT ",
28294,47044,EX,"GOVT ",
28302,47082,EX,"GOVT ",
28307,199219,EX,"GOVT ",
28310,199219,EX,"GOVT ",
28315,160325,EX,UTL,100.00
28332,47044,EX,"GOVT ",
28334,50907,SNR/DSBL,SC,100.00
28335,466502,EX,GOVT,
28336,84072,EX,DOR,100.00
28339,17680,EX,"GOVT ",
28342,17711,EX,"GOVT ",
28343,46531,SNR/DSBL,SA,100.00
28365,474684,SNR/DSBL,SA,100.00
28378,47044,EX,"GOVT ",
28379,97720,EX,DOR,100.00
28384,109681,EX,"GOVT ",
28385,47062,EX,"GOVT ",
28386,47062,EX,"GOVT ",
28387,102420,EX,"GOVT ",
28392,165361,SNR/DSBL,SA,100.00
28396,47062,EX,"GOVT ",
28408,58646,SNR/DSBL,SA,100.00
28436,47062,EX,"GOVT ",
28437,47062,EX,"GOVT ",
28439,47044,EX,"GOVT ",
28442,17795,EX,"GOVT ",
28448,47074,EX,"GOVT ",
28460,17675,EX,"GOVT ",
28513,60159,SNR/DSBL,SA,100.00
28515,47853,SNR/DSBL,SA,100.00
28523,183206,SNR/DSBL,"SA   ",100.00
28543,160325,EX,UTL,100.00
28544,27854,EX,"GOVT ",
28559,17693,EX,GOVT,100.00
28560,17753,EX,"GOVT ",
28561,17755,EX,"GOVT ",
28566,156776,SNR/DSBL,SC,100.00
28589,30346,SNR/DSBL,SA,100.00
28602,29562,EX,CO,100.00
28605,435010,SNR/DSBL,SA,100.00
28625,87093,SNR/DSBL,SC,100.00
28627,51558,SNR/DSBL,"SA   ",100.00
28633,465846,EX,DOR,100.00
28648,38798,SNR/DSBL,SA,100.00
28673,44305,SNR/DSBL,"SA   ",100.00
28702,47044,EX,"GOVT ",
28711,61629,EX,"GOVT ",
28749,423463,SNR/DSBL,SA,100.00
28761,207877,SNR/DSBL,SA,100.00
28795,472929,SNR/DSBL,SA,100.00
28839,466492,SNR/DSBL,SB,100.00
28842,424126,SNR/DSBL,SA,100.00
28867,17717,EX,"GOVT ",
28904,129201,SNR/DSBL,SA,100.00
28918,175880,SNR/DSBL,SC,100.00
28968,27873,EX,"GOVT ",
29095,61631,EX,"GOVT ",
29127,63100,SNR/DSBL,"SA   ",100.00
29218,134296,SNR/DSBL,SA,100.00
29219,61593,EX,GOVT,100.00
29282,47045,EX,"GOVT ",
29286,102434,EX,"GOVT ",
29298,62421,EX,GOVT,100.00
29428,121553,SNR/DSBL,EX(DOR),100.00
29445,53757,EX,DOR,100.00
29449,47044,EX,"GOVT ",
29490,47044,EX,"GOVT ",
29492,47044,EX,"GOVT ",
29493,47044,EX,"GOVT ",
29511,17674,EX,"GOVT ",
29512,17674,EX,"GOVT ",
29518,418259,EX,GOVT,100.00
29519,47044,EX,"GOVT ",
29521,47044,EX,"GOVT ",
29528,124069,EX,DOR,100.00
29535,47044,EX,"GOVT ",
309335,436503,SNR/DSBL,SB,100.00
309339,429120,SNR/DSBL,SB,100.00
309451,27895,EX,GOVT,100.00
309466,27895,EX,CIT,100.00
309489,32576,EX,GOVT,100.00
309521,27895,EX,GOVT,100.00
309524,61593,EX,GOVT,100.00
309545,27895,EX,GOVT,100.00
309546,27895,EX,GOVT,100.00
309605,61593,EX,CO,100.00
309606,61593,EX,CO,100.00
309644,420429,U500,,
309676,432610,EX,DOR,100.00
309677,200992,U500,,
309682,86956,EX,GOVT,100.00
309683,86956,EX,GOVT,100.00
309684,86956,EX,GOVT,100.00
309685,86956,EX,GOVT,100.00
309686,86956,EX,GOVT,100.00
309816,122982,U500,,
309827,435279,EX,GOVT,100.00
309830,27705,DOR,,100.00
309866,91046,EX,DOR,100.00
309904,164260,EX,GOVT,100.00
309905,164260,EX,GOVT,100.00
309906,164260,EX,GOVT,100.00
309907,164260,EX,GOVT,100.00
309908,164260,EX,GOVT,100.00
309921,86956,EX,GOVT,100.00
309923,86956,EX,GOVT,100.00
309924,86956,EX,GOVT,100.00
309968,429756,U500,,
309972,185763,U500,,
310006,429881,HOF,HOF,
310006,429881,U500,,
310009,195424,U500,,
310027,120005,U500,,
310031,477455,SNR/DSBL,SA,100.00
310110,40540,U500,,
310115,199073,U500,,
310116,199073,U500,,
310118,431052,U500,,
310120,431072,U500,,
310166,27895,EX,GOVT,100.00
310315,197147,EX,DOR,100.00
310316,61629,EX,GOVT,100.00
310322,426281,DOR,,100.00
310350,27895,EX,GOVT,100.00
310352,88069,EX,GOVT,100.00
310353,87991,EX,GOVT,100.00
310368,433352,EX,DOR,100.00
310391,27895,EX,GOVT,100.00
310458,27895,EX,CIT,100.00
310520,432980,U500,,
310526,27895,EX,GOVT,100.00
310528,27895,EX,GOVT,100.00
310532,27895,EX,GOVT,100.00
310561,86956,EX,GOVT,100.00
310562,86956,EX,GOVT,100.00
310563,27895,EX,GOVT,100.00
310606,433439,HOF,HOF,100.00
310607,433441,U500,,
310639,27895,EX,GOVT,100.00
310641,27895,EX,GOVT,100.00
310659,27895,EX,GOVT,100.00
310687,27895,EX,GOVT,100.00
310690,445147,EX,CIT,100.00
310691,27895,EX,CIT,100.00
310692,14582,EX,GOVT,100.00
310694,27895,EX,CIT,100.00
310696,61629,EX,GOVT,100.00
310698,435279,EX,CO,100.00
310717,86956,EX,GOVT,100.00
310718,86956,EX,GOVT,100.00
310719,86956,EX,GOVT,100.00
310758,444385,U500,,
310773,27868,EX,CIT,100.00
310774,61630,EX,CIT,100.00
310775,432207,DOR,,100.00
310789,126650,EX,CO,100.00
310794,434689,U500,,
310828,27917,EX,CIT,100.00
310830,27917,EX,CIT,100.00
310899,27895,EX,CIT,100.00
310901,27895,EX,CIT,100.00
310902,27895,EX,CIT,100.00
310903,27895,EX,CIT,100.00
310904,27895,EX,CIT,100.00
310905,27895,EX,CIT,100.00
310906,27895,EX,CIT,100.00
310913,172961,U500,,
310914,435178,U500,,
310915,126941,EX,CO,100.00
310916,126941,EX,CO,100.00
310918,126941,EX,CO,100.00
310919,126941,EX,CO,100.00
310920,126941,EX,CO,100.00
310921,126941,EX,CO,100.00
310922,126941,EX,CO,100.00
310923,126941,EX,CO,100.00
310931,435216,U500,,
310959,437582,SNR/DSBL,SA,100.00
310981,476070,SNR/DSBL,SA,100.00
311010,164260,EX,"GOVT ",
311019,61629,EX,"GOVT ",
311036,439976,SNR/DSBL,SA,100.00
311077,27895,EX,CIT,100.00
311079,445147,EX,GOVT,100.00
311080,445147,EX,GOVT,100.00
311081,446678,EX,DOR,100.00
311101,27895,EX,CIT,100.00
311112,455242,SNR/DSBL,SA,100.00
311145,446650,U500,,
311187,446316,SNR/DSBL,SA,100.00
311201,205855,U500,,
311263,27895,EX,CIT,100.00
311264,27895,EX,CIT,100.00
311277,164260,EX,CO,100.00
311295,27899,EX,CIT,100.00
311303,436301,U500,,
311307,436304,U500,,
311313,472593,U500,,
311319,437568,U500,,
311321,144987,U500,,
311324,195454,U500,,
311325,225548,U500,,
311397,436378,U500,,
311401,19331,U500,,
311406,74317,SNR/DSBL,SA,100.00
311410,440002,SNR/DSBL,SA,100.00
311434,343999,EX,DOR,100.00
311469,422140,U500,,
311480,443361,SNR/DSBL,SA,100.00
311482,449427,SNR/DSBL,SA,100.00
311530,185837,U500,,
311534,27895,EX,CIT,100.00
311539,130025,EX,CO,100.00
311572,136216,U500,,
311573,136216,U500,,
311610,449702,SNR/DSBL,SA,100.00
311611,447142,SNR/DSBL,SA,100.00
311631,476801,SNR/DSBL,SC,100.00
311650,86956,EX,CO,100.00
311651,445147,EX,CIT,100.00
311652,27895,EX,CIT,100.00
311667,211267,U500,,
311668,211267,U500,,
311699,440417,SNR/DSBL,SA,100.00
311731,61629,EX,GOVT,100.00
311746,444096,SNR/DSBL,SA,100.00
311761,27861,EX,CIT,100.00
311762,27861,EX,CIT,100.00
311763,27861,EX,CIT,100.00
311764,27861,EX,CIT,100.00
311768,204405,U500,,
311794,424148,U500,,
311799,215019,EX,CO,
311817,27895,EX,CIT,100.00
311869,438719,SNR/DSBL,SA,100.00
311940,27895,EX,CIT,100.00
311997,439035,U500,,
311999,439035,U500,,
312000,439035,U500,,
312002,439035,U500,,
312003,439035,U500,,
312004,439035,U500,,
312005,439035,U500,,
312006,439035,U500,,
312057,461527,SNR/DSBL,SA,100.00
312090,457303,SNR/DSBL,SC,100.00
312154,106419,EX,DOR,100.00
312221,457276,SNR/DSBL,SB,100.00
312231,440710,HOF,HOF,
312236,35062,EX,GOVT,100.00
312237,35062,EX,GOVT,100.00
312238,35062,EX,GOVT,100.00
276449,61593,EX,"GOVT ",
276459,176379,SNR/DSBL,SA,100.00
276464,201186,SNR/DSBL,SA,100.00
276470,94744,SNR/DSBL,SA,100.00
276476,99373,SNR/DSBL,SC,100.00
276511,61597,EX,"GOVT ",
276719,147129,SNR/DSBL,SA,100.00
276725,150174,SNR/DSBL,SA,100.00
276731,443769,SNR/DSBL,SB,100.00
276748,141898,SNR/DSBL,SA,100.00
276763,136355,SNR/DSBL,"SA   ",100.00
276766,105995,SNR/DSBL,SA,100.00
276807,167101,DOR,,100.00
276809,288798,SNR/DSBL,SA,100.00
276821,27895,EX,"GOVT ",
276842,451200,SNR/DSBL,SA,50.00
276875,473414,SNR/DSBL,SB,100.00
276881,61593,EX,"GOVT ",
276927,113091,EX,"GOVT ",
276946,218070,SNR/DSBL,SB,100.00
276972,61601,EX,"GOVT ",
276973,443710,SNR/DSBL,SA,100.00
276995,437290,SNR/DSBL,SA,100.00
277112,152572,SNR/DSBL,"SA   ",100.00
277128,221209,SNR/DSBL,SC,100.00
277138,148051,SNR/DSBL,SA,100.00
277421,427574,SNR/DSBL,SA,100.00
277433,139464,SNR/DSBL,SA,100.00
277446,453094,SNR/DSBL,SA,100.00
277553,439997,EX,GOVT,100.00
277579,146775,SNR/DSBL,SC,100.00
277582,424995,SNR/DSBL,SA,100.00
277607,1043,SNR/DSBL,SB,100.00
277614,155175,SNR/DSBL,"SA   ",100.00
277618,27895,EX,"GOVT ",
277703,468082,SNR/DSBL,"SA   ",100.00
277704,153502,SNR/DSBL,"SA   ",100.00
277733,199931,SNR/DSBL,"SA   ",100.00
277751,156766,SNR/DSBL,"SA   ",100.00
277766,156906,SNR/DSBL,"SA   ",100.00
277769,93763,SNR/DSBL,SB,100.00
277770,174678,SNR/DSBL,SC,100.00
277772,171480,SNR/DSBL,SA,100.00
277829,203796,SNR/DSBL,"SA   ",100.00
277830,204811,SNR/DSBL,SA,100.00
277843,429569,SNR/DSBL,SA,100.00
277858,428918,SNR/DSBL,SA,100.00
277865,171105,SNR/DSBL,"SA   ",100.00
277885,205927,SNR/DSBL,SA,100.00
277899,444289,SNR/DSBL,SA,100.00
277917,118945,SNR/DSBL,"SA   ",100.00
277924,155127,SNR/DSBL,SA,100.00
277929,423122,SNR/DSBL,SA,100.00
277949,133278,SNR/DSBL,SA,.00
277990,27895,EX,"GOVT ",
278040,27895,EX,"GOVT ",
278083,216617,SNR/DSBL,SB,100.00
278242,27917,EX,"GOVT ",
278259,463765,SNR/DSBL,SA,100.00
278264,140315,EX,DOR,100.00
278265,27695,DOR,,100.00
278292,61601,EX,"GOVT ",
278312,199073,U500,,
278343,27895,EX,"GOVT ",
278358,27895,EX,"GOVT ",
278369,418857,EX,"GOVT ",
278424,27895,EX,"GOVT ",
278430,159307,SNR/DSBL,SA,100.00
278506,475756,SNR/DSBL,SA,100.00
278536,159493,EX,"GOVT ",
278554,45712,SNR/DSBL,SB,100.00
278652,151065,SNR/DSBL,SA,100.00
278695,27895,EX,"GOVT ",
278740,126941,EX,"GOVT ",
278747,142058,SNR/DSBL,SA,100.00
278752,203093,SNR/DSBL,SA,100.00
278757,225270,SNR/DSBL,SA,100.00
278759,437684,SNR/DSBL,SB,100.00
278830,459096,EX,DOR,100.00
278890,186514,SNR/DSBL,SA,100.00
278965,27895,EX,"GOVT ",
278993,459158,SNR/DSBL,SA,100.00
279028,195648,SNR/DSBL,SA,100.00
279039,480574,SNR/DSBL,SC,100.00
279099,141978,U500,,
279172,27895,EX,"GOVT ",
279419,147470,SNR/DSBL,"SA   ",100.00
279541,27855,EX,"GOVT ",
279571,166212,SNR/DSBL,SA,100.00
279611,152691,SNR/DSBL,SA,100.00
279712,440732,SNR/DSBL,SA,100.00
279725,61588,EX,"GOVT ",
279726,143424,EX,"GOVT ",
279797,102529,EX,"GOVT ",
279814,147105,SNR/DSBL,"SA   ",100.00
279829,164588,SNR/DSBL,SA,100.00
279959,61593,EX,"GOVT ",
279968,218728,U500,,
280006,288949,SNR/DSBL,SA,100.00
280035,144049,U500,,
280091,167877,SNR/DSBL,SC,66.66
280098,126941,EX,"GOVT ",
280116,27895,EX,"GOVT ",
280134,217092,SNR/DSBL,SB,100.00
280341,125443,SNR/DSBL,SA,100.00
280380,145692,SNR/DSBL,SB,100.00
280422,162899,SNR/DSBL,SA,100.00
280447,423571,SNR/DSBL,SA,100.00
280508,158548,SNR/DSBL,"SA   ",100.00
280536,101738,SNR/DSBL,"SA   ",100.00
280542,454326,SNR/DSBL,SA,100.00
280661,25962,SNR/DSBL,SA,100.00
280818,27875,EX,"GOVT ",
280819,186895,EX,"GOVT ",
280821,186895,EX,"GOVT ",
280822,138043,EX,"GOVT ",
280840,145927,EX,"GOVT ",
280921,27895,EX,"GOVT ",
280948,83383,SNR/DSBL,SA,100.00
281026,27895,EX,"GOVT ",
281027,27895,EX,"GOVT ",
281101,52906,SNR/DSBL,SA,100.00
281106,27895,EX,"GOVT ",
281198,148059,HOF,HOF,100.00
281215,150368,SNR/DSBL,SA,100.00
281237,154501,SNR/DSBL,SA,100.00
281339,27705,SNR/DSBL,EX(DOR),85.44
281350,17828,EX,UTL,100.00
281365,148702,U500,,
281401,148817,HOF,HOF,100.00
281443,100973,SNR/DSBL,SA,100.00
281466,149002,HOF,HOF,
281488,194564,U500,,
281500,149105,HOF,HOF,100.00
281513,147787,SNR/DSBL,SB,100.00
281525,17839,EX,UTL,100.00
281527,27917,EX,CIT,
281610,152510,SNR/DSBL,"SA   ",50.00
281637,441615,SNR/DSBL,SA,100.00
281658,27895,EX,"GOVT ",
281715,149556,U500,,
281792,429986,SNR/DSBL,SA,100.00
281807,208691,SNR/DSBL,SA,100.00
281842,222190,SNR/DSBL,"SA   ",100.00
281847,180010,SNR/DSBL,"SA   ",100.00
281883,154276,SNR/DSBL,SA,100.00
281952,102434,EX,"GOVT ",
281953,27854,EX,"GOVT ",
281970,194930,EX,DOR,100.00
282011,458332,SNR/DSBL,SA,100.00
282019,27895,EX,"GOVT ",
282020,27895,EX,"GOVT ",
282079,138864,SNR/DSBL,"SA   ",100.00
282120,161994,SNR/DSBL,SC,100.00
282150,130628,SNR/DSBL,SA,100.00
282162,168003,SNR/DSBL,SA,100.00
282204,169797,SNR/DSBL,SA,100.00
282316,437030,SNR/DSBL,SB,100.00
282326,474590,SNR/DSBL,SA,100.00
282336,459228,SNR/DSBL,SA,100.00
282370,418730,SNR/DSBL,SA,100.00
282461,132671,SNR/DSBL,SA,100.00
282472,68848,SNR/DSBL,SA,100.00
282595,17772,EX,"GOVT ",
51150,177829,EX,"GOVT ",
51151,160325,EX,UTL,100.00
51157,160325,EX,UTL,100.00
51158,41351,EX,"GOVT ",
51159,160325,EX,UTL,100.00
51168,110600,SNR/DSBL,"SA   ",100.00
51176,45697,SNR/DSBL,SA,100.00
51192,82380,EX,UTL,100.00
51193,86976,EX,"GOVT ",
51290,222651,SNR/DSBL,SA,100.00
51291,430849,SNR/DSBL,SB,100.00
51311,27873,EX,"GOVT ",
51324,213211,SNR/DSBL,SA,100.00
51345,117007,SNR/DSBL,SA,100.00
51357,113880,SNR/DSBL,SA,100.00
51400,27873,EX,"GOVT ",
51405,27873,EX,"GOVT ",
51447,23506,SNR/DSBL,SA,100.00
51459,47044,EX,"GOVT ",
51472,44328,SNR/DSBL,SA,100.00
51477,44390,SNR/DSBL,SA,100.00
51505,147093,SNR/DSBL,SA,100.00
51518,126677,SNR/DSBL,SA,100.00
51523,47044,EX,"GOVT ",
51525,17757,EX,"GOVT ",
51526,47044,EX,"GOVT ",
51528,102434,EX,"GOVT ",
51538,47062,EX,"GOVT ",
51539,27895,EX,"GOVT ",
51549,27895,EX,"GOVT ",
51631,29562,EX,GOVT,100.00
51632,47062,EX,"GOVT ",
51731,47044,EX,"GOVT ",
51732,113103,EX,GOVT,100.00
51733,47044,EX,"GOVT ",
51736,47044,EX,"GOVT ",
51737,47044,EX,"GOVT ",
51738,47044,EX,"GOVT ",
51741,47062,EX,"GOVT ",
51745,35067,EX,"GOVT ",
51757,47074,EX,"GOVT ",
51799,111227,SNR/DSBL,SA,.00
51829,422083,SNR/DSBL,SB,100.00
51834,129529,SNR/DSBL,SA,100.00
51844,159066,SNR/DSBL,SA,100.00
51874,145321,SNR/DSBL,SA,100.00
51928,421271,SNR/DSBL,SC,100.00
51930,193561,SNR/DSBL,SA,100.00
51956,219485,SNR/DSBL,"SA   ",100.00
52016,221564,SNR/DSBL,SA,100.00
52035,27855,EX,"GOVT ",
52047,203786,SNR/DSBL,SA,100.00
52069,183727,SNR/DSBL,SA,100.00
52089,176640,SNR/DSBL,SA,100.00
52135,99735,SNR/DSBL,SA,100.00
52146,27873,EX,"GOVT ",
52155,54073,EX,DOR,100.00
52156,54073,EX,DOR,100.00
52162,146392,EX,DOR,100.00
52269,445318,SNR/DSBL,SA,2.00
52344,160325,EX,UTL,100.00
52345,160325,EX,UTL,100.00
52354,102434,EX,"GOVT ",
52355,47044,EX,"GOVT ",
52359,17772,EX,"GOVT ",
52363,47044,EX,"GOVT ",
52364,47049,EX,"GOVT ",
52365,47045,EX,"GOVT ",
52368,135358,EX,"GOVT ",
52369,102431,EX,"GOVT ",
52370,47062,EX,"GOVT ",
52372,47044,EX,"GOVT ",
52383,47044,EX,"GOVT ",
52389,212295,EX,"GOVT ",
52390,212295,EX,"GOVT ",
52459,195182,EX,DOR,100.00
52482,17759,EX,"GOVT ",
52485,192041,SNR/DSBL,SB,100.00
52506,192007,SNR/DSBL,SA,100.00
